 timestep, x_true, y_true, z_true, x_sim, y_sim, z_sim, x_da, y_da, z_da, x_obs, y_obs
***,14.1134539,12.2997017,36.2743824,0.9081290,1.8154093,5.5393192,6.5895437,10.9846199,15.3744335,None,None
***,11.9802798,5.7431152,37.3014555,1.5050505,3.0412948,4.9834102,9.1212472,14.7700374,18.2243970,None,None
***,8.5027816,1.4284418,34.2720094,2.5171043,5.1216941,4.7411947,12.0263155,17.6230625,24.1336513,None,None
***,5.3243006,-0.0951334,30.1621484,4.2255040,8.5934043,5.2210712,14.1886562,16.6360188,32.0109014,None,None
***,3.1504211,-0.1648394,26.3591113,7.0347718,14.0405955,7.5392645,14.0282068,10.8281104,37.3946276,None,None
***,1.9236774,0.2283240,23.0692581,11.2672932,21.0166101,14.1869080,11.3007048,4.2213961,37.1704637,None,None
***,1.3580542,0.7085089,20.2236742,16.1608604,24.7796864,27.7404527,7.6197015,0.5268191,33.4901050,None,None
***,1.2107946,1.2269723,17.7558129,18.3013316,16.8613961,42.2965140,4.5444444,-0.5273717,29.2758154,None,None
***,1.3471084,1.8646936,15.6304421,14.5762776,2.3658023,44.5594841,2.5525511,-0.4212622,25.5365188,None,None
***,1.7305708,2.7618631,13.8441337,7.8517202,-5.3128974,38.0029858,1.4646302,-0.0244062,22.3268540,None,None
***,2.4057865,4.1152230,12.4459763,2.2453165,-6.7835818,31.8586596,0.9655875,0.3786260,19.5491920,None,None
***,3.4927157,6.1964475,11.5989688,-1.2662460,-6.5363194,27.7862591,0.8173763,0.7695002,17.1321459,None,None
***,5.1851136,9.3316299,11.7205243,-3.3022503,-6.4355018,25.0394825,0.8912264,1.2216171,15.0326864,None,None
***,7.7061567,13.6723949,13.7321136,-4.6156185,-6.9065390,23.1593941,1.1462628,1.8449534,13.2284500,None,None
***,11.0764579,18.3496254,19.1562909,-5.7226882,-7.9528141,22.0679068,1.6087794,2.7891729,11.7251547,None,None
***,14.4774997,20.0331121,28.6512699,-6.9068266,-9.4441910,21.8878976,2.3668818,4.2713772,10.5871692,None,None
***,15.7693901,14.7150984,37.9860040,-8.2597778,**********,22.8199005,3.5794619,6.6054811,10.0167244,None,None
***,13.3702399,5.4479056,40.2484967,-9.6752417,**********,24.9509027,5.4839166,10.1705852,10.5371869,None,None
***,8.7984893,-0.6203527,36.3374524,**********,**********,27.9145302,8.3383742,15.0842457,13.3170620,None,None
***,4.5901899,-2.5208302,31.2675582,**********,**********,30.6759737,12.0961604,20.0151623,20.2036267,None,None
***,1.7488681,-2.6007127,26.9931748,**********,-8.7580234,32.0363406,15.5599013,20.4981597,31.3657597,None,None
***,0.0868888,-2.3830001,23.5268446,-9.4324479,-6.3768834,31.5966818,16.0867094,12.7553885,40.4178002,None,None
***,-0.8785260,-2.4058209,20.6394827,-7.8753712,-4.8705083,29.8929618,12.5480935,2.7381152,40.5555853,None,None
***,-1.5523939,-2.8118731,18.2131260,-6.5520664,-4.3428495,27.6829261,7.4107800,-2.4211316,35.4316327,None,None
***,-2.2148077,-3.6717545,16.2247147,-5.7076388,-4.5515501,25.4779979,3.2161107,-3.5844359,30.2533954,None,None
***,-3.0720624,-5.1060636,14.7395145,-5.3921199,-5.2730789,23.5548311,0.5538552,-3.4635274,26.1861748,None,None
***,-4.3129447,-7.3090417,13.9672153,-5.5736337,-6.4044624,22.0986112,-0.9955728,-3.3651702,22.9653969,None,None
***,-6.1326237,**********,14.3929074,-6.2102064,-7.9130784,21.3048359,-1.9801134,-3.6856097,20.3490880,None,None
***,-8.6689622,**********,16.9328064,-7.2592545,-9.7256403,21.4253904,-2.8138353,-4.5362465,18.2703317,None,None
***,**********,**********,22.6742217,-8.6301079,**********,22.7327906,-3.7825287,-6.0056264,16.8003576,None,None
***,**********,**********,31.0503197,**********,**********,25.3100394,-5.1013736,-8.2113206,16.1766338,None,None
***,**********,**********,37.5680151,**********,**********,28.6428299,-6.9366873,**********,16.8922400,None,None
***,**********,-4.6416837,38.0439012,**********,**********,31.4567750,-9.3251986,**********,19.7185277,None,None
***,-8.0117681,-0.2933648,34.3425846,**********,-8.1231460,32.5013896,**********,**********,25.1904215,None,None
***,-4.6248922,1.0209389,29.9110286,-9.1201061,-5.6923939,31.6178616,**********,**********,32.0087947,None,None
***,-2.3890283,0.9882941,26.0089811,-7.4449056,-4.3346142,29.5736271,**********,**********,36.4012797,None,None
***,-1.1306823,0.6519144,22.6962798,-6.1196909,-3.9894404,27.1706215,**********,-4.6460735,36.0842304,None,None
***,-0.4925498,0.3727150,19.8445613,-5.3387618,-4.3437737,24.8730689,-7.6623141,-1.4085469,32.8159302,None,None
***,-0.1903113,0.2098794,17.3630541,-5.1113497,-5.1783466,22.9153396,-4.9395069,-0.4299199,28.9534156,None,None
***,-0.0506962,0.1371345,15.1947827,-5.3888182,-6.4180224,21.4664276,-3.1706643,-0.5512424,25.4198047,None,None
***,0.0186176,0.1227029,13.2979949,-6.1298375,-8.0547897,20.7288438,-2.2399702,-1.0498705,22.3423947,None,None
***,0.0639822,0.1490868,11.6383202,-7.2984673,**********,20.9828773,-1.9043209,-1.6913134,19.6824476,None,None
***,0.1099523,0.2141488,10.1862845,-8.8022548,**********,22.5410827,-1.9848792,-2.4962537,17.4127320,None,None
***,0.1736187,0.3300225,8.9165551,**********,**********,25.4892526,-2.4087254,-3.6016098,15.5490800,None,None
***,0.2734721,0.5252660,7.8079610,**********,**********,29.1865220,-3.2011037,-5.2146747,14.1821825,None,None
***,0.4367148,0.8524092,6.8446452,**********,**********,32.1201077,-4.4708773,-7.5940971,13.5553807,None,None
***,0.7082262,1.4033162,6.0201331,**********,-7.6431543,32.9566966,-6.3826658,**********,14.2154282,None,None
***,1.1644166,2.3364408,5.3496639,-8.9002560,-5.1215245,31.7300715,-9.0493304,**********,17.1724409,None,None
***,1.9358160,3.9209340,4.9062705,-7.1004430,-3.8411024,29.4041037,**********,**********,23.5215610,None,None
***,3.2414033,6.5932270,4.9239894,-5.7408643,-3.6083073,26.8217389,**********,**********,32.2679989,None,None
***,5.4242622,10.9554134,6.0752295,-4.9787546,-4.0504613,24.4128903,**********,**********,38.2963674,None,None
***,8.9024867,17.3372819,10.0666771,-4.7916428,-4.9488600,22.3784777,**********,-3.6351998,37.9277583,None,None
***,13.6737127,23.7385742,19.9204509,-5.1175919,-6.2515189,20.8712884,-7.4280774,0.2862014,33.8340662,None,None
***,17.8007699,22.6039511,35.5427897,-5.9177717,-7.9790834,20.0949819,-4.1121697,1.3107734,29.3676946,None,None
***,17.1739520,9.6454272,45.1455448,-7.1688304,**********,20.3543375,-1.9878698,1.1899578,25.5235002,None,None
***,11.3907101,-2.3728518,41.7120547,-8.7922255,**********,22.0187759,-0.8053025,0.8778176,22.2725022,None,None
***,4.9101469,-6.4035452,34.7536888,**********,**********,25.2420513,-0.1903601,0.6804957,19.4754804,None,None
***,0.3528237,-6.6609088,29.6703415,**********,**********,29.3558948,0.1398105,0.6463176,17.0441763,None,None
***,-2.3401053,-6.3797594,26.3126903,**********,**********,32.6252719,0.3597212,0.7663818,14.9250483,None,None
***,-3.9447614,-6.5415167,23.9957673,**********,-7.4538100,33.5005206,0.5740383,1.0486346,13.0817964,None,None
***,-5.1095681,-7.3027188,22.4717156,-8.8738694,-4.7026127,32.0812448,0.8578029,1.5430874,11.4919505,None,None
***,-6.2328515,-8.5955817,21.7780291,-6.9034319,-3.3656601,29.5202858,1.2881004,2.3585131,10.1545668,None,None
***,-7.5051448,**********,22.0948200,-5.4371958,-3.1505187,26.7456663,1.9712705,3.6871694,9.1154917,None,None
***,-8.9293299,**********,23.6104969,-4.6191329,-3.6122294,24.1828684,3.0712183,5.8375783,8.5347903,None,None
***,**********,**********,26.2540009,-4.4019122,-4.5119180,22.0071311,4.8354340,9.2356334,8.8548635,None,None
***,**********,**********,29.3350468,-4.7078406,-5.8085719,20.3484395,7.5748004,14.2016365,11.1512620,None,None
***,**********,**********,31.6000567,-5.4973508,-7.5547518,19.3951753,11.4155930,19.8999306,17.4438345,None,None
***,**********,-7.5511672,32.1059557,-6.7642121,-9.7653466,19.4571489,15.4502268,22.0936695,29.0062276,None,None
***,-8.7010177,-5.4951893,30.9563755,-8.4671505,**********,20.9659943,16.8942195,15.1367987,40.3230028,None,None
***,-7.1850072,-4.4560992,28.9039974,**********,**********,24.2398048,13.7025333,3.6441604,42.1161235,None,None
***,-6.0552301,-4.3073226,26.6238308,**********,**********,28.7991652,8.1371338,-2.9019772,36.8756628,None,None
***,-5.4513995,-4.7792509,24.5020042,**********,**********,32.7972194,3.3544871,-4.4907792,31.2679282,None,None
***,-5.3702925,-5.7022664,22.7541869,**********,-7.8256177,34.2023965,0.2684806,-4.4077319,27.0177688,None,None
***,-5.7688985,-7.0188351,21.5596545,-9.2063203,-4.5624366,32.8675459,-1.5391510,-4.3105191,23.7933153,None,None
***,-6.6078251,-8.6981973,21.1384256,-6.9776289,-2.9213046,30.1308989,-2.6925041,-4.6923908,21.2758693,None,None
***,-7.8334655,**********,21.7688841,-5.2762669,-2.5775406,27.1263955,-3.6675102,-5.6710502,19.3914984,None,None
***,-9.3058704,**********,23.6871589,-4.2810391,-2.9708005,24.3416448,-4.7806754,-7.2986482,18.2499650,None,None
***,**********,**********,26.7665019,-3.9287177,-3.7924531,21.9394767,-6.2392406,-9.5913035,18.1486736,None,None
***,**********,**********,30.1099464,-4.1158853,-4.9827090,20.0160971,-8.1393210,**********,19.5924493,None,None
***,**********,-9.7032347,32.2661332,-4.7887486,-6.6165415,18.7169219,**********,**********,23.0985571,None,None
***,**********,-6.8804413,32.3795216,-5.9522205,-8.7871201,18.3105729,**********,**********,28.3894147,None,None
***,-8.3348312,-4.8755996,30.8273358,-7.6206039,**********,19.2438109,**********,**********,33.3696977,None,None
***,-6.7538190,-4.0045531,28.5085320,-9.6903325,**********,22.0500926,**********,-7.9464933,35.2971140,None,None
***,-5.6511953,-4.0149441,26.0860344,**********,**********,26.7777384,-9.4404164,-4.0018728,33.8234430,None,None
***,-5.1179943,-4.6070188,23.8962468,**********,**********,31.9507138,-6.8261941,-2.0717678,30.6997193,None,None
***,-5.1217852,-5.6300311,22.1247040,**********,-9.3865492,34.8582735,-4.8330531,-1.6637964,27.3469132,None,None
***,-5.6121070,-7.0547633,20.9446896,**********,-5.1426298,34.3107432,-3.6461460,-2.0212514,24.2833430,None,None
***,-6.5548652,-8.8705516,20.5919840,-7.6227700,-2.6736640,31.5967163,-3.1524119,-2.7486716,21.6214893,None,None
***,-7.9030083,**********,21.3816614,-5.4675876,-1.8995443,28.3149053,-3.2003169,-3.7680006,19.3989327,None,None
***,-9.5081694,**********,23.5886600,-4.0819735,-2.0829475,25.2056904,-3.7079354,-5.1734317,17.6927745,None,None
***,**********,**********,27.0560560,-3.4227374,-2.7323032,22.4699998,-4.6809399,-7.1322479,16.6848865,None,None
***,**********,**********,30.7045571,-3.3458977,-3.6949108,20.1649394,-6.1866713,-9.7806879,16.7490166,None,None
***,**********,-9.4350627,32.8647985,-3.7522034,-5.0234370,18.3637766,-8.2734243,**********,18.5274818,None,None
***,-9.9653714,-6.3660823,32.7110471,-4.6249547,-6.8629767,17.2289221,**********,**********,22.7294056,None,None
***,-8.0745673,-4.3405922,30.8434003,-6.0128098,-9.3465444,17.0911834,**********,**********,29.0538646,None,None
***,-6.4028135,-3.5573133,28.2924962,-7.9607058,**********,18.5238723,**********,**********,34.7477426,None,None
***,-5.2826297,-3.6594995,25.7213685,**********,**********,22.2031563,**********,-7.0410878,36.4371498,None,None
***,-4.7693121,-4.3168320,23.4304092,**********,**********,28.0402784,-9.0970097,-2.7544387,34.2422232,None,None
***,-4.8069052,-5.3899572,21.5792351,**********,**********,33.7867799,-6.1455717,-0.9428717,30.5707684,None,None
***,-5.3387831,-6.8755745,20.3307049,**********,-8.0032385,36.1139125,-4.0127283,-0.6936712,26.9271339,None,None
***,-6.3385762,-8.7941173,19.9280704,-9.5927344,-3.5367788,34.5049600,-2.7791758,-1.0873838,23.6982722,None,None
***,-7.7758835,**********,20.7231168,-6.6854533,-1.4133025,31.0785207,-2.2425227,-1.7178618,20.8993191,None,None
***,-9.5169185,**********,23.0659440,-4.4806787,-0.9778419,27.4836591,-2.2008684,-2.5230645,18.5065580,None,None
***,**********,**********,26.8681320,-3.1588988,-1.3117273,24.2455021,-2.5466358,-3.6063529,16.5326398,None,None
***,**********,**********,30.9667495,-2.5620011,-1.9538767,21.4303456,-3.2748140,-5.1562866,15.0607449,None,None
***,**********,-9.5431242,33.4158205,-2.4969030,-2.8072936,19.0314499,-4.4685003,-7.4114767,14.3131160,None,None
***,**********,-6.1138207,33.2348575,-2.8525101,-3.9615641,17.0742163,-6.2689270,**********,14.7820199,None,None
***,-8.0139364,-3.9021628,31.1600679,-3.6183060,-5.5986899,15.6608719,-8.7775128,**********,17.3685444,None,None
***,-6.1818825,-3.0782994,28.3900516,-4.8698105,-7.9394172,15.0440746,**********,**********,23.0800425,None,None
***,-4.9613012,-3.1872996,25.6379673,-6.7287864,**********,15.7521124,**********,**********,31.2210742,None,None
***,-4.3890750,-3.8438929,23.1899025,-9.2428949,**********,18.6706559,**********,**********,37.3908562,None,None
***,-4.3867474,-4.8989290,21.1799282,**********,**********,24.5643967,**********,-4.6463403,37.7337961,None,None
***,-4.8864157,-6.3668538,19.7478848,**********,**********,32.2053976,-7.9608668,-0.4794235,34.1073096,None,None
***,-5.8670721,-8.3112657,19.1224781,**********,**********,37.2365645,-4.6804746,0.7853294,29.7671612,None,None
***,-7.3254195,**********,19.6726752,**********,-4.1840237,36.8631799,-2.5177188,0.7425160,25.9175736,None,None
***,-9.1787392,**********,21.8530939,-7.5412670,-0.6728097,33.2344976,-1.3096266,0.3824340,22.6322397,None,None
***,**********,**********,25.8061990,-4.5700680,0.3199892,29.1024013,-0.7179337,0.0464637,19.7970961,None,None
***,**********,**********,30.5398188,-2.6538740,0.1957255,25.4187137,-0.4754903,-0.2189787,17.3281579,None,None
***,**********,**********,33.8123234,-1.6196282,-0.2269722,22.2452715,-0.4256135,-0.4597680,15.1720970,None,None
***,**********,-6.3775452,34.0869056,-1.1690210,-0.6848320,19.4968114,-0.4967330,-0.7425349,13.2909758,None,None
***,-8.3258747,-3.6543273,32.0034467,-1.0803452,-1.1730285,17.1107477,-0.6737745,-1.1448835,11.6574633,None,None
***,-6.2091038,-2.5613134,29.0214399,-1.2407905,-1.7832476,15.0539348,-0.9829515,-1.7704656,10.2582586,None,None
***,-4.7464847,-2.5519393,26.0287077,-1.6286664,-2.6554396,13.3222544,-1.4913171,-2.7767060,9.1081412,None,None
***,-3.9911267,-3.1247796,23.3440490,-2.2970159,-3.9851869,11.9616607,-2.3196779,-4.4128778,8.2888062,None,None
***,-3.8407365,-4.0725535,21.0778638,-3.3712523,-6.0475439,11.1290043,-3.6659840,-7.0564618,8.0507483,None,None
***,-4.2012129,-5.4016261,19.3284114,-5.0519895,-9.1839966,11.2334816,-5.8213929,**********,9.0587232,None,None
***,-5.0422174,-7.2151821,18.2718956,-7.5775303,**********,13.1988602,-9.0902189,**********,12.8296479,None,None
***,-6.3852772,-9.5904665,18.2346825,**********,**********,18.6108473,**********,**********,21.6424047,None,None
***,-8.2322577,**********,19.7306573,**********,**********,28.3118787,**********,**********,34.7219364,None,None
***,**********,**********,23.2619634,**********,**********,38.1106642,**********,-9.9745089,42.8013556,None,None
***,**********,**********,28.5121218,**********,-5.4909687,40.6268668,**********,0.3014095,40.4290240,None,None
***,**********,**********,33.3785354,-8.8754922,0.8515194,36.6281644,-5.7478918,4.3002153,34.3645923,None,None
***,**********,-7.8616752,35.2011967,-4.5273147,2.8189573,31.4390670,-1.6310461,4.8084239,29.3140303,None,None
***,-9.3788598,-4.0055004,33.6996166,-1.5926733,2.9010267,27.1165531,0.8578158,4.6029283,25.5984407,None,None
***,-6.8032771,-2.1299771,30.5980031,0.1283952,2.6990116,23.6476710,2.3376429,4.7105004,22.7646666,None,None
***,-4.8474621,-1.7441607,27.2765536,1.1429477,2.7724626,20.7829160,3.3956915,5.3880378,20.6039348,None,None
***,-3.6889621,-2.1128256,24.2411899,1.8753978,3.2718117,18.4037054,4.4369280,6.6946746,19.1377190,None,None
***,-3.2171825,-2.8542881,21.6062789,2.6205848,4.2757797,16.5023017,5.7208639,8.6488666,18.5701366,None,None
***,-3.2856603,-3.8962688,19.4146194,3.5968762,5.9113644,15.1798281,7.3925720,11.1491168,19.2973541,None,None
***,-3.8168107,-5.3343155,17.7506415,4.9993192,8.3569689,14.7149014,9.4270826,13.6949747,21.8244171,None,None
***,-4.8185164,-7.3320216,16.8074291,7.0057607,11.7011601,15.6974150,11.4650242,15.0710276,26.2669756,None,None
***,-6.3557112,**********,16.9737653,9.6640700,15.4797997,19.0901375,12.7113846,13.7835655,31.3671029,None,None
***,-8.4633894,**********,18.8982184,12.5515452,17.8435034,25.5790862,12.3578112,9.8819178,34.5405641,None,None
***,**********,**********,23.2400073,14.3865667,15.8519930,33.4117413,10.4465852,5.6349080,34.3610592,None,None
***,**********,**********,29.5371948,13.6815731,9.4549841,37.8034323,7.9275678,2.9964012,31.8667594,None,None
***,**********,**********,34.9218673,10.6097900,3.2350408,36.6357206,5.7456911,2.0743426,28.6590308,None,None
***,**********,-6.6935799,36.2544812,6.9482636,0.1492851,32.6758523,4.3006492,2.1790473,25.5597618,None,None
***,-8.8714263,-2.6484189,33.9192058,4.0681960,-0.5777381,28.5165617,3.5852145,2.7955838,22.8148807,None,None
***,-6.0053173,-0.9989308,30.2666849,2.2700359,-0.3715176,24.8824540,3.4659258,3.7432081,20.4964866,None,None
***,-3.9663940,-0.8179835,26.6793171,1.3161466,0.0342012,21.7614861,3.8409606,5.0563243,18.6816959,None,None
***,-2.8068135,-1.2415933,23.5029002,0.8963647,0.4266375,19.0563044,4.6863322,6.8677374,17.5315432,None,None
***,-2.3259840,-1.9022114,20.7519957,0.7929628,0.8130653,16.7013833,6.0418958,9.3000777,17.3679326,None,None
***,-2.3336915,-2.7566303,18.4108086,0.8949628,1.2740611,14.6571398,7.9441146,12.2612777,18.7409669,None,None
***,-2.7347738,-3.9186678,16.5038396,1.1740078,1.9230427,12.9040629,10.2616630,15.0307246,22.2896030,None,None
***,-3.5351032,-5.5837330,15.1353270,1.6657377,2.9155557,11.4525640,12.4226813,15.9121928,27.9215707,None,None
***,-4.8252586,-7.9862337,14.5670624,2.4672177,4.4793020,10.3775379,13.3538396,13.2777036,33.5102213,None,None
***,-6.7418222,**********,15.3549865,3.7477783,6.9418753,9.9066075,12.2651732,8.1766578,35.8710589,None,None
***,-9.3428193,**********,18.4454500,5.7547935,10.6830258,10.6215179,9.6562426,3.7914932,34.4099523,None,None
***,**********,**********,24.6630188,8.7393684,15.7412891,13.7945149,6.8210950,1.6456781,31.1008907,None,None
***,**********,**********,32.6527228,12.5760862,20.4801645,21.2990077,4.6463082,1.1748187,27.5675618,None,None
***,**********,**********,37.7060001,15.8641466,20.0669492,32.7651587,3.3336577,1.4981501,24.3624873,None,None
***,**********,-3.7178652,37.0505423,15.8930830,11.4850390,40.9986903,2.7441996,2.1576639,21.5731793,None,None
***,-7.3092346,-0.2574941,33.1899231,11.9638428,1.7693102,40.1363667,2.6957506,3.0529263,19.2055561,None,None
***,-4.2856331,0.6488216,28.9646116,6.8138958,-2.7752830,34.7859788,3.0828303,4.2719636,17.2975254,None,None
***,-2.3601988,0.4960077,25.2555836,2.7847632,-3.6611445,29.7212069,3.8977379,5.9942621,15.9704614,None,None
***,-1.3183180,0.1053823,22.0766185,0.2755286,-3.4985817,25.7752373,5.2144858,8.4246434,15.5079690,None,None
***,-0.8390957,-0.2673844,19.3245069,-1.1863201,-3.4451300,22.6435606,7.1398028,11.6411925,16.4753800,None,None
***,-0.6875086,-0.6116333,16.9274772,-2.1421660,-3.8380815,20.1049111,9.6714984,15.1673130,19.7435789,None,None
***,-0.7367789,-0.9960869,14.8407578,-2.9904488,-4.7773523,18.1123456,12.3730819,17.2707818,25.8426746,None,None
***,-0.9436412,-1.5180742,13.0370614,-4.0067350,-6.3539426,16.7594176,14.0537632,15.3637490,33.0687156,None,None
***,-1.3263469,-2.3068635,11.5102863,-5.3998316,-8.6788290,16.3178531,13.3922408,9.4922487,37.1465644,None,None
***,-1.9582605,-3.5505768,10.2965886,-7.3221134,**********,17.3261145,10.5529351,3.7073043,36.1622339,None,None
***,-2.9768970,-5.5316425,9.5314085,-9.7649128,**********,20.5616155,7.1294369,0.7228168,32.4861128,None,None
***,-4.5999622,-8.6363682,9.5896461,**********,**********,26.3639949,4.3981249,-0.0341718,28.4942674,None,None
***,-7.1103958,**********,11.3795046,**********,**********,32.9734203,2.6812231,0.1683173,24.9405242,None,None
***,**********,**********,16.6544371,**********,-9.2669967,36.5627090,1.7898428,0.6419128,21.8663833,None,None
***,**********,**********,26.9057654,**********,-3.9779019,35.5805209,1.4522432,1.1866391,19.2038971,None,None
***,**********,**********,38.3242599,-7.1725029,-1.2106368,32.1300047,1.4800209,1.8304949,16.9082146,None,None
***,**********,-5.8111943,41.9067488,-4.6267035,-0.4903714,28.3224424,1.7924945,2.6964909,14.9688010,None,None
***,-9.2136928,1.5715692,37.6714875,-3.0287385,-0.7089146,24.8832453,2.4021778,3.9682729,13.4244279,None,None
***,-4.3740070,3.8119509,32.0729205,-2.2251905,-1.2482930,21.8918151,3.4028946,5.8966036,12.4139129,None,None
***,-1.1053956,3.9021439,27.5971793,-1.9821738,-1.9340683,19.3116881,4.9632105,8.7844256,12.2945601,None,None
***,0.8223034,3.7337190,24.1451180,-2.1425018,-2.8152114,17.1266376,7.2892905,12.8096321,13.8570988,None,None
***,1.9956519,3.9399817,21.3919969,-2.6546514,-4.0457648,15.3698928,10.4403114,17.3473332,18.4568498,None,None
***,2.9006132,4.6852395,19.2172647,-3.5628439,-5.8466013,14.1657176,13.7981634,19.6716397,26.9776347,None,None
***,3.8712287,6.0460548,17.6663165,-4.9902770,-8.4738069,13.8241968,15.5176878,15.7970398,36.3516980,None,None
***,5.1423868,8.1094025,16.9500397,-7.0967634,**********,15.0048493,13.8279768,7.1603563,39.9136275,None,None
***,6.8806935,10.8864358,17.5087990,-9.9238884,**********,18.8031930,9.6523985,0.5515850,36.9258783,None,None
***,9.1229563,13.9953607,20.0199332,**********,**********,25.9869789,5.4391452,-1.9066450,32.0146838,None,None
***,11.5617918,16.1374868,24.9549204,**********,**********,34.4124909,2.4519338,-2.1905807,27.6399269,None,None
***,13.2971010,15.2286389,31.2407724,**********,-8.7338142,38.6217012,0.6746182,-1.9496124,24.0463991,None,None
***,13.1837282,10.7220830,35.6061898,**********,-2.2862980,36.8280257,-0.3247343,-1.8331976,21.0340147,None,None
***,11.0485924,5.4124847,35.7390845,-6.4356258,0.6125483,32.4807156,-0.9463939,-2.0156853,18.4675635,None,None
***,8.0457534,2.1125052,32.8844095,-3.4972324,1.1724653,28.2023949,-1.4686477,-2.5506375,16.2915432,None,None
***,5.4154058,0.9815771,29.2241093,-1.7005882,0.9354965,24.5545805,-2.0843442,-3.5185049,14.5089409,None,None
***,3.6572177,1.0282011,25.7722361,-0.7338218,0.6162880,21.4469528,-2.9582789,-5.0799091,13.2019194,None,None
***,2.7238704,1.5448779,22.7386574,-0.2504163,0.4127024,18.7586731,-4.2726274,-7.4812216,12.6109592,None,None
***,2.4102464,2.2797987,20.1240412,-0.0095997,0.3357875,16.4150727,-6.2397685,**********,13.3010039,None,None
***,2.5556174,3.2473330,17.9280639,0.1285676,0.3604520,14.3670944,-9.0168141,**********,16.3662079,None,None
***,3.0985291,4.5907640,16.2034506,0.2412413,0.4752000,12.5773307,**********,**********,23.0943988,None,None
***,4.0738408,6.5205879,15.1071201,0.3761005,0.6948223,11.0157458,**********,**********,32.5551852,None,None
***,5.5896283,9.2508690,14.9989949,0.5745297,1.0664763,9.6601080,**********,**********,39.0511735,None,None
***,7.7633019,12.7892431,16.5794522,0.8890662,1.6816252,8.5008760,**********,-3.0782389,38.4818836,None,None
***,10.5286203,16.3601571,20.8318517,1.4010501,2.6998079,7.5559611,-7.2198390,0.9663172,34.0374219,None,None
***,13.2286351,17.6709569,27.9641617,2.2438186,4.3871247,6.9119796,-3.7289992,1.9367167,29.3962287,None,None
***,14.3988460,14.1760464,35.1652766,3.6335679,7.1577805,6.8359468,-1.5151729,1.8000587,25.5029653,None,None
***,12.8969043,7.4200710,37.8137459,5.8917473,11.5284588,8.0538097,-0.2660780,1.5607539,22.2547513,None,None
***,9.5090632,2.1123519,35.5054633,9.3593377,17.5834463,12.2657728,0.4383873,1.5342726,19.4855528,None,None
***,6.0401267,-0.1016951,31.3757901,13.8536012,22.9574012,22.0409911,0.9144765,1.7907037,17.1067485,None,None
***,3.5150824,-0.4388821,27.3821600,17.3383738,20.7491824,36.1858775,1.3711599,2.3708427,15.0824497,None,None
***,2.0175874,-0.1235840,23.9246265,16.2912662,8.7287241,43.8911394,1.9612018,3.3697215,13.4221895,None,None
***,1.2669051,0.3087270,20.9441003,10.8624347,-1.7029133,40.4424501,2.8327245,4.9705296,12.2112985,None,None
***,0.9812459,0.7380818,18.3562147,4.9844202,-5.2585403,34.0316733,4.1682511,7.4503623,11.6984455,None,None
***,0.9831104,1.2093939,16.1086700,0.8487946,-5.5379743,29.0876857,6.1949504,11.0914644,12.4810895,None,None
***,1.1968977,1.8274671,14.1743086,-1.6120879,-5.3216130,25.5864161,9.0942918,15.7424974,15.7526746,None,None
***,1.6265164,2.7381713,12.5543134,-3.0956700,-5.5223530,23.0035633,12.6203082,19.6177973,22.9755456,None,None
***,2.3436710,4.1478302,11.3043463,-4.2026643,-6.3326626,21.1474200,15.3728553,18.5062294,33.1476888,None,None
***,3.4910576,6.3502701,10.6046823,-5.3253197,-7.7601151,20.0775166,15.0903749,10.6792154,39.8636057,None,None
***,5.2875727,9.7042394,10.9221347,-6.6882168,-9.7308687,20.0319409,11.4640710,2.3184079,38.8632600,None,None
***,7.9806272,14.3628472,13.3017412,-8.3615303,**********,21.3732636,6.8700553,-1.6815773,34.0439718,None,None
***,11.5723431,19.2603623,19.4587628,**********,**********,24.3571008,3.2635303,-2.5299378,29.2836478,None,None
***,15.0707129,20.4781841,29.9115174,**********,**********,28.5369365,1.0083366,-2.3684528,25.3940090,None,None
***,16.0440889,13.9067138,39.3542496,**********,**********,32.2803127,-0.2785129,-2.2072541,22.1924976,None,None
***,13.0486326,4.0374738,40.6136018,**********,-8.1221929,33.7408778,-1.0566118,-2.3529406,19.4967323,None,None
***,8.1099301,-1.6759937,35.9842168,-9.3084915,-5.0177471,32.6536331,-1.6672092,-2.8893667,17.2307143,None,None
***,3.8467582,-3.1943147,30.7872241,-7.2193522,-3.3634229,30.1491976,-2.3450888,-3.8951281,15.3970152,None,None
***,1.0664459,-3.1526745,26.5955054,-5.5840445,-2.9599638,27.2996580,-3.2774614,-5.5192303,14.0908581,None,None
***,-0.5523808,-2.9937000,23.2510257,-4.6089664,-3.3150755,24.6192772,-4.6528974,-7.9814705,13.5789929,None,None
***,-1.5393634,-3.1848676,20.5052216,-4.2608216,-4.1303335,22.3039492,-6.6690549,**********,14.4567226,None,None
***,-2.3124856,-3.8536827,18.2637783,-4.4526325,-5.3331103,20.4728399,-9.4276740,**********,17.7857039,None,None
***,-3.1611928,-5.0861916,16.5544413,-5.1333034,-6.9753335,19.2882470,**********,**********,24.5609501,None,None
***,-4.3043373,-7.0157806,15.5406857,-6.2973530,-9.1115893,19.0273161,**********,**********,33.2960648,None,None
***,-5.9316341,-9.7782825,15.6087270,-7.9324681,**********,20.1152424,**********,-9.9705851,38.5820053,None,None
***,-8.1723605,**********,17.4789770,-9.8918583,**********,22.9844460,**********,-2.9425464,37.5183037,None,None
